INCIDENT_ID,OFFENSE_ID,OFFENSE_CODE,OFFENSE_CODE_EXTENSION,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,FIRST_OCCURRENCE_DATE,LAST_OCCURRENCE_DATE,REPORTED_DATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,longitude,latitude,DISTRICT_ID,PRECINCT_ID,NEIGHBORHOOD_ID
201426598.0,201426598544100,5441,0,traffic-accident,traffic-accident,2014-01-16 11:39:59,,2014-01-16 12:17:00,E STAPLETON N DR / N HOLLY ST,3162373.0,1709045.0,-104.9222938,39.7787182,2,221,northeast-park-hill
201427211.0,201427211544100,5441,0,traffic-accident,traffic-accident,2014-01-16 18:20:00,,2014-01-16 18:59:00,E EVANS AVE / S LEYDEN ST,3164387.0,1672537.0,-104.9159634,39.6784619,3,322,goldsmith
201426416.0,201426416544100,5441,0,traffic-accident,traffic-accident,2014-01-16 09:52:00,,2014-01-16 09:52:00,I70 HWYWB / N HOLLY ST,3162373.0,1708949.0,-104.9222959,39.7784547,2,221,northeast-park-hill
201421776.0,201421776544100,5441,0,traffic-accident,traffic-accident,2014-01-13 21:30:00,,2014-01-13 22:08:00,N OSAGE ST / W 33RD AVE,3139079.0,1703263.0,-105.0052816,39.7632233,1,113,highland
201426708.0,201426708544100,5441,0,traffic-accident,traffic-accident,2014-01-16 12:45:00,,2014-01-16 15:47:59,S FEDERAL BLVD / W VIRGINIA AVE,3133617.0,1682968.0,-105.0250876,39.7075897,4,412,westwood
201424183.0,201424183544100,5441,0,traffic-accident,traffic-accident,2014-01-15 07:00:59,,2014-01-15 07:00:59,I70 HWYWB / N PEORIA ST,3183536.0,1707544.0,-104.8470388,39.7742043,5,511,stapleton
201426227.0,201426227544100,5441,0,traffic-accident,traffic-accident,2014-01-16 07:50:59,,2014-01-16 08:00:00,I25 HWYNB / S SANTA FE DR,3141677.0,1682885.0,-104.9964423,39.7072426,3,311,baker
201427194.0,201427194544100,5441,0,traffic-accident,traffic-accident,2014-01-16 18:04:00,,2014-01-16 18:53:59,I25 HWYSB / S UNIVERSITY BLVD,3152134.0,1674743.0,-104.9594483,39.6847261,3,313,university
201427147.0,201427147544100,5441,0,traffic-accident,traffic-accident,2014-01-16 17:29:59,,2014-01-16 17:35:00,I25 HWYNB / S BROADWAY ST,3144218.0,1680763.0,-104.9874536,39.7013783,3,311,washington-park-west
201427598.0,201427598544100,5441,0,traffic-accident,traffic-accident,2014-01-16 22:53:00,,2014-01-16 23:32:59,PARK AVEW / LAWRENCE ST,3143925.0,1700322.0,-104.9881032,39.755076,6,612,five-points
201427196.0,201427196544100,5441,0,traffic-accident,traffic-accident,2014-01-16 18:04:59,,2014-01-16 19:34:59,I25 HWYNB / W 23RD AVE,3135940.0,1698910.0,-105.0165296,39.7513199,1,123,jefferson-park
201425325.0,201425325544100,5441,0,traffic-accident,traffic-accident,2014-01-15 18:55:00,,2014-01-15 20:20:59,N ZUNI ST / N SPEER BLVD,3136125.0,1700726.0,-105.0158372,39.7563025,1,121,jefferson-park
201423012.0,201423012540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-14 11:35:00,,2014-01-14 11:35:00,4655 N HUMBOLDT ST,3148569.0,1709844.0,-104.9713893,39.7811423,2,212,elyria-swansea
201426049.0,201426049540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-16 04:40:00,,2014-01-16 04:48:59,W 12TH AVE / N KNOX CT,3131576.0,1692855.0,-105.0321608,39.7347606,1,122,villa-park
201427380.0,201427380544100,5441,0,traffic-accident,traffic-accident,2014-01-16 20:29:00,,2014-01-16 20:48:59,S FEDERAL BLVD / W ALAMEDA AVE,3133608.0,1684273.0,-105.0250953,39.7111723,4,412,westwood
201425396.0,201425396544100,5441,0,traffic-accident,traffic-accident,2014-01-15 19:54:59,,2014-01-15 21:49:59,W 38TH AVE / N LOWELL BLVD,3130813.0,1705523.0,-105.0346429,39.7695472,1,113,west-highland
201423253.0,201423253544100,5441,0,traffic-accident,traffic-accident,2014-01-14 17:00:59,,2014-01-14 19:14:00,W 4TH AVE / N BANNOCK ST,3143220.0,1688466.0,-104.990847,39.72254,3,311,baker
201422372.0,201422372544100,5441,0,traffic-accident,traffic-accident,2014-01-14 07:45:59,,2014-01-14 08:51:59,I70 HWYEB / N FEDERAL BLVD,3133442.0,1710884.0,-105.025191,39.7842266,1,111,berkeley
201423167.0,201423167540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-14 16:08:00,,2014-01-14 16:53:00,1300 BLOCK N WINONA CT,3127387.0,1693588.0,-105.0470422,39.7368311,1,122,west-colfax
201423294.0,201423294544100,5441,0,traffic-accident,traffic-accident,2014-01-14 17:29:59,,2014-01-14 17:29:59,E GVR BLVD / N CHAMBERS RD,3193977.0,1711100.0,-104.8097984,39.783754,5,512,montbello
201422749.0,201422749540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-14 11:29:59,,2014-01-14 11:45:00,,3123199.0,1668286.0,-105.0623669,39.6674277,4,423,bear-valley
201422802.0,201422802544100,5441,0,traffic-accident,traffic-accident,2014-01-14 12:10:00,,2014-01-14 12:10:00,N PEORIA ST / E 39TH AVE,3183545.0,1706408.0,-104.8470359,39.7710857,5,511,stapleton
201423320.0,201423320544100,5441,0,traffic-accident,traffic-accident,2014-01-14 17:39:59,,2014-01-14 18:04:59,W COLFAX AVE / I25 HWYNB,3136682.0,1694949.0,-105.0139661,39.7404354,1,123,lincoln-park
201422348.0,201422348540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-14 07:28:00,,2014-01-14 07:28:00,I70 HWYWB / N PEORIA ST,3183536.0,1707544.0,-104.8470388,39.7742043,5,511,stapleton
201423173.0,201423173544100,5441,0,traffic-accident,traffic-accident,2014-01-14 16:09:59,,2014-01-14 16:57:00,I70 HWYEB / N HAVANA ST,3178234.0,1708027.0,-104.865889,39.7756333,5,511,stapleton
201423064.0,201423064544100,5441,0,traffic-accident,traffic-accident,2014-01-14 14:57:00,,2014-01-14 15:11:59,E 18TH AVE / N LINCOLN ST,3144504.0,1696614.0,-104.9861185,39.744888,6,621,north-capitol-hill
201423557.0,201423557544100,5441,0,traffic-accident,traffic-accident,2014-01-14 20:30:59,,2014-01-14 20:48:00,700 BLOCK N COLORADO BLVD,3157424.0,1690420.0,-104.9403096,39.7276747,2,222,hale
201423551.0,201423551544100,5441,0,traffic-accident,traffic-accident,2014-01-14 20:25:00,,2014-01-14 20:25:00,20TH ST / I25 HWYSB,3139228.0,1702512.0,-105.0047662,39.7611594,1,113,highland
201421843.0,201421843540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-13 22:21:59,,2014-01-13 22:28:00,N LEYDEN ST / E 35TH AVE,3164387.0,1704295.0,-104.9152371,39.7656435,2,221,northeast-park-hill
201423333.0,201423333544100,5441,0,traffic-accident,traffic-accident,2014-01-14 16:15:00,,2014-01-14 20:26:59,2904 N ZUNI ST,3136164.0,1701652.0,-105.015681,39.7588439,1,113,highland
201423152.0,201423152544100,5441,0,traffic-accident,traffic-accident,2014-01-14 15:55:00,,2014-01-14 15:59:59,S JACKSON ST / E FLORIDA AVE,3156745.0,1676443.0,-104.9430282,39.6893165,3,312,cory-merrill
20148031827.0,20148031827540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-14 06:40:00,,2014-01-14 08:39:59,25730 E 78TH AVE,3228327.0,1730800.0,-104.6869543,39.8370515,7,759,dia
201419476.0,201419476544100,5441,0,traffic-accident,traffic-accident,2014-01-12 13:34:59,,2014-01-12 13:34:59,4800 BLOCK N BRIGHTON BLVD,3149941.0,1710904.0,-104.9664856,39.7840302,2,212,elyria-swansea
201422964.0,201422964544100,5441,0,traffic-accident,traffic-accident,2014-01-14 13:50:59,,2014-01-14 14:13:00,I25 HWYNB / W ALAMEDA AVE,3140977.0,1684324.0,-104.998902,39.7112036,3,311,baker
201423036.0,201423036544100,5441,0,traffic-accident,traffic-accident,2014-01-14 14:42:00,,2014-01-14 14:42:00,,3167953.0,1704950.0,-104.9025371,39.7673778,5,511,stapleton
201422537.0,201422537544100,5441,0,traffic-accident,traffic-accident,2014-01-14 09:45:00,,2014-01-14 09:59:00,5700 BLK W DARTMOUTH AVE,3124616.0,1664021.0,-105.0574072,39.6557003,4,423,bear-valley
201421899.0,201421899540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-13 22:21:00,,2014-01-13 23:09:00,3500 BLK N LEYDEN ST,3164289.0,1704899.0,-104.9155719,39.7673033,2,221,northeast-park-hill
20142358.0,20142358540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-14 17:04:59,,2014-01-14 17:42:00,I25 HWYNB / 15TH ST,3137743.0,1701013.0,-105.010077,39.7570665,1,113,highland
201422925.0,201422925544100,5441,0,traffic-accident,traffic-accident,2014-01-14 13:30:00,,2014-01-14 15:04:59,,3183704.0,1705820.0,-104.8464853,39.7694684,5,512,stapleton
201422316.0,201422316544100,5441,0,traffic-accident,traffic-accident,2014-01-14 07:06:59,,2014-01-14 07:54:59,I70 HWYEB / N FEDERAL BLVD,3133442.0,1710884.0,-105.025191,39.7842266,1,111,berkeley
201421824.0,201421824540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-13 22:09:59,,2014-01-13 22:48:59,6660 E MISSISSIPPI AVE,3165846.0,1678932.0,-104.9106326,39.6959917,3,322,washington-virginia-vale
201421564.0,201421564544100,5441,0,traffic-accident,traffic-accident,2014-01-13 18:24:59,,2014-01-13 18:24:59,,3167675.0,1708927.0,-104.9034331,39.7783002,5,511,stapleton
201422756.0,201422756540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-14 11:29:59,,2014-01-14 11:36:59,1500 BLOCK N SPEER BLVD,3141059.0,1695095.0,-104.9983991,39.7407709,6,611,cbd
201421188.0,201421188544100,5441,0,traffic-accident,traffic-accident,2014-01-13 14:33:59,,2014-01-13 15:04:00,I25 HWYNB / W ALAMEDA AVE,3140977.0,1684324.0,-104.998902,39.7112036,3,311,baker
201423587.0,201423587542000,5420,0,traffic-accident-dui-duid,traffic-accident,2014-01-14 20:55:00,,2014-01-14 20:55:00,3200 BLK E CHERRY CREEK S DR,3154941.0,1684516.0,-104.9492644,39.7115088,3,312,belcaro
201419814.0,201419814544100,5441,0,traffic-accident,traffic-accident,2014-01-12 18:27:59,,2014-01-12 18:27:59,1700 BLK N BRYANT ST,3134948.0,1696210.0,-105.0201083,39.7439224,1,121,sun-valley
201422662.0,201422662544100,5441,0,traffic-accident,traffic-accident,2014-01-14 10:34:59,,2014-01-14 11:16:00,N FEDERAL BLVD / W 1ST AVE,3133589.0,1686818.0,-105.0251156,39.7181591,4,411,barnum
201423530.0,201423530544100,5441,0,traffic-accident,traffic-accident,2014-01-14 20:10:00,,2014-01-14 21:52:00,N FEDERAL BLVD / W 3RD AVE,3133586.0,1687914.0,-105.0251059,39.7211679,4,411,barnum
201423230.0,201423230544100,5441,0,traffic-accident,traffic-accident,2014-01-14 16:44:59,,2014-01-14 17:15:00,E 44TH AVE / N STEELE ST,3154646.0,1708611.0,-104.9497943,39.7776585,2,212,elyria-swansea
201422350.0,201422350544100,5441,0,traffic-accident,traffic-accident,2014-01-14 07:25:00,,2014-01-14 07:28:59,1500 BLOCK S SANTA FE DR,3143009.0,1676061.0,-104.9918437,39.6884889,3,313,overland
201423067.0,201423067540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-14 14:57:00,,2014-01-14 15:17:00,E COLFAX AVE / N FRANKLIN ST,3149479.0,1694866.0,-104.9684633,39.7400108,6,622,cheesman-park
201421553.0,201421553544100,5441,0,traffic-accident,traffic-accident,2014-01-13 18:14:59,,2014-01-13 18:14:59,,3159128.0,1668404.0,-104.9347385,39.6672072,3,313,university-hills
201422513.0,201422513544100,5441,0,traffic-accident,traffic-accident,2014-01-14 09:14:59,,2014-01-14 10:24:00,I25 HWYSB / I225 HWYNB,3166987.0,1656459.0,-104.9070991,39.6342776,3,323,hampden-south
201421487.0,201421487540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-12 19:30:00,,2014-01-13 19:44:59,1155 E 9TH AVE,3147996.0,1691775.0,-104.9738003,39.7315492,6,623,capitol-hill
201422888.0,201422888544100,5441,0,traffic-accident,traffic-accident,2014-01-14 13:03:59,,2014-01-14 13:38:00,1800 BLOCK ARAPAHOE ST,3142601.0,1698368.0,-104.992851,39.7497324,6,611,cbd
201423494.0,201423494540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-14 19:38:00,,2014-01-14 20:19:59,2000 BLOCK N COLORADO BLVD,3157312.0,1697939.0,-104.9405431,39.7483176,2,222,south-park-hill
201422303.0,201422303544100,5441,0,traffic-accident,traffic-accident,2014-01-14 07:00:59,,2014-01-14 07:19:59,I70 HWYEB / N PECOS ST,3138718.0,1710516.0,-105.0064256,39.7831392,1,111,sunnyside
201422665.0,201422665544100,5441,0,traffic-accident,traffic-accident,2014-01-14 10:40:00,,2014-01-14 12:04:00,2500 BLK 31ST ST,3142643.0,1706705.0,-104.992536,39.7726181,1,112,globeville
201422809.0,201422809544100,5441,0,traffic-accident,traffic-accident,2014-01-14 11:55:00,,2014-01-14 16:30:00,1700 BLK S PECOS ST,3138964.0,1675053.0,-105.0062361,39.6857829,4,422,ruby-hill
201422658.0,201422658544100,5441,0,traffic-accident,traffic-accident,2014-01-14 10:35:59,,2014-01-14 10:35:59,W ALAMEDA AVE / S ELIOT ST,3133954.0,1684268.0,-105.0238656,39.7111536,4,412,athmar-park
201422872.0,201422872544100,5441,0,traffic-accident,traffic-accident,2014-01-14 12:59:59,,2014-01-14 13:43:00,200 BLOCK S FEDERAL BLVD,3133633.0,1684605.0,-105.0250003,39.7120833,4,411,valverde
201422495.0,201422495544100,5441,0,traffic-accident,traffic-accident,2014-01-14 09:00:00,,2014-01-14 09:49:00,E COLFAX AVE / N FILLMORE ST,3153653.0,1694951.0,-104.9536194,39.7401762,2,213,congress-park
201422330.0,201422330544100,5441,0,traffic-accident,traffic-accident,2014-01-14 07:09:59,,2014-01-14 07:18:00,E 47TH AVE / N PARIS ST,3182958.0,1710518.0,-104.8490193,39.7823797,5,511,montbello
201420867.0,201420867544100,5441,0,traffic-accident,traffic-accident,2014-01-13 10:54:59,,2014-01-13 12:33:59,E NORTHFIELD BLVD / N SPRUCE WAY,3169313.0,1711560.0,-104.8975433,39.7854985,5,511,stapleton
201423244.0,201423244540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-14 15:30:00,,2014-01-14 16:57:00,3200 BLOCK N ZUNI ST,3136134.0,1703030.0,-105.0157615,39.7626272,1,113,highland
201422945.0,201422945544100,5441,0,traffic-accident,traffic-accident,2014-01-14 13:44:00,,2014-01-14 14:23:59,2000 BLOCK S UNIVERSITY BLVD,3152279.0,1673014.0,-104.9589697,39.6799772,3,313,university-park
201422700.0,201422700544100,5441,0,traffic-accident,traffic-accident,2014-01-14 10:54:59,,2014-01-14 14:26:59,1600 BLOCK S FEDERAL BLVD,3133811.0,1675657.0,-105.0245341,39.6875165,4,422,ruby-hill
201422318.0,201422318544100,5441,0,traffic-accident,traffic-accident,2014-01-14 07:09:59,,2014-01-14 08:38:00,I25 HWYNB / E YALE AVE,3161735.0,1668523.0,-104.9254754,39.667489,3,323,hampden
201422718.0,201422718544100,5441,0,traffic-accident,traffic-accident,2014-01-14 11:15:00,,2014-01-14 11:39:59,E 51ST AVE / N HAVANA ST,3178191.0,1713347.0,-104.8659099,39.7902381,5,511,montbello
201423355.0,201423355544100,5441,0,traffic-accident,traffic-accident,2014-01-14 18:04:59,,2014-01-14 18:08:00,2800 BLOCK N ZUNI ST,3136148.0,1701268.0,-105.0157451,39.75779,1,113,highland
201422351.0,201422351544100,5441,0,traffic-accident,traffic-accident,2014-01-14 07:28:59,,2014-01-14 08:13:00,,3163800.0,1663287.0,-104.9182593,39.6530788,3,323,hampden-south
201423424.0,201423424544100,5441,0,traffic-accident,traffic-accident,2014-01-14 18:53:59,,2014-01-14 19:25:59,I25 HWYNB / W 6TH AVE,3136918.0,1689574.0,-105.0132293,39.7256765,1,123,baker
201422672.0,201422672540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-14 10:40:00,,2014-01-14 11:51:00,2900 BLOCK W ALAMEDA AVE,3133780.0,1684246.0,-105.0244845,39.7110957,4,412,athmar-park
201422804.0,201422804544100,5441,0,traffic-accident,traffic-accident,2014-01-14 12:11:00,,2014-01-14 13:05:00,2000 BLOCK S WASHINGTON ST,3146628.0,1673063.0,-104.9790457,39.6802024,3,313,platt-park
201421836.0,201421836540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-13 22:21:00,,2014-01-13 22:21:00,E 36TH AVE / N KRAMERIA ST,3164053.0,1704951.0,-104.9164102,39.7674502,2,221,northeast-park-hill
201422910.0,201422910544100,5441,0,traffic-accident,traffic-accident,2014-01-14 13:16:59,,2014-01-14 13:41:00,800 BLOCK S BROADWAY ST,3144319.0,1680886.0,-104.9870922,39.7017144,3,311,washington-park-west
201423179.0,201423179544100,5441,0,traffic-accident,traffic-accident,2014-01-14 16:12:59,,2014-01-14 16:18:00,4000 BLOCK E 8TH AVE,3157486.0,1690960.0,-104.9400773,39.7291561,2,222,hale
201421516.0,201421516544100,5441,0,traffic-accident,traffic-accident,2014-01-13 17:45:00,,2014-01-13 18:05:59,I25 HWYNB / W 23RD AVE,3135940.0,1698910.0,-105.0165296,39.7513199,1,123,jefferson-park
201422728.0,201422728540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-14 11:19:59,,2014-01-14 11:44:00,I25 HWYNB / S BROADWAY ST,3144218.0,1680763.0,-104.9874536,39.7013783,3,311,washington-park-west
201422769.0,201422769544100,5441,0,traffic-accident,traffic-accident,2014-01-14 11:48:59,,2014-01-14 12:30:00,E ALAMEDA AVE / LEETSDALE DR,3158514.0,1684474.0,-104.9365655,39.7113333,3,321,hilltop
20148031625.0,20148031625544100,5441,0,traffic-accident,traffic-accident,2014-01-12 12:58:00,,2014-01-12 12:58:00,8500 BLOCK PENA BLVD,3231902.0,1736251.0,-104.6740484,39.851926,7,759,dia
201423204.0,201423204544100,5441,0,traffic-accident,traffic-accident,2014-01-14 16:25:59,,2014-01-14 17:04:59,600 BLOCK S DAYTON ST,3175851.0,1682745.0,-104.8749857,39.7062756,3,321,windsor
201421596.0,201421596540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-13 17:39:59,,2014-01-13 19:02:00,N WILLIAMS ST / E 14TH AVE,3150175.0,1694284.0,-104.9660006,39.7384019,6,622,cheesman-park
201422293.0,201422293544100,5441,0,traffic-accident,traffic-accident,2014-01-14 06:50:59,,2014-01-14 06:50:59,I70 HWYWB / N MONACO ST,3165019.0,1708949.0,-104.912882,39.7784081,2,221,northeast-park-hill
201422973.0,201422973540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-14 13:30:00,,2014-01-14 14:13:59,1720 S BELLAIRE ST,3158496.0,1675005.0,-104.9368381,39.6853392,3,322,virginia-village
201426878.0,201426878544100,5441,0,traffic-accident,traffic-accident,2014-01-16 14:42:59,,2014-01-16 14:55:00,I25 HWYNB / 20TH ST,3139350.0,1702436.0,-105.0043337,39.7609489,1,113,highland
201426158.0,201426158544100,5441,0,traffic-accident,traffic-accident,2014-01-16 07:09:59,,2014-01-16 08:07:59,I25 HWYNB / S EMERSON ST,3147192.0,1677465.0,-104.9769518,39.692278,3,311,washington-park-west
201427438.0,201427438544100,5441,0,traffic-accident,traffic-accident,2014-01-16 21:10:00,,2014-01-16 22:12:00,W 8TH AVE / I25 HWYSB,3136397.0,1690899.0,-105.0150564,39.7293216,1,122,lincoln-park
201425232.0,201425232544100,5441,0,traffic-accident,traffic-accident,2014-01-15 17:51:59,,2014-01-15 17:51:59,I25 HWYSB / W COLFAX AVE,3136627.0,1694950.0,-105.0141616,39.740439,1,121,lincoln-park
201425258.0,201425258544100,5441,0,traffic-accident,traffic-accident,2014-01-15 18:08:59,,2014-01-15 18:08:59,3300 BLOCK W COLFAX AVE,3132036.0,1694859.0,-105.0304884,39.7402554,1,122,west-colfax
201425098.0,201425098544100,5441,0,traffic-accident,traffic-accident,2014-01-15 16:19:59,,2014-01-16 12:36:00,3100 BLOCK S SHERIDAN BLVD,3125925.0,1663633.0,-105.052765,39.6546175,4,423,harvey-park-south
201426643.0,201426643544100,5441,0,traffic-accident,traffic-accident,2014-01-16 12:07:00,,2014-01-16 12:23:00,2300 BLOCK E 11TH AVE,3152097.0,1692467.0,-104.9592049,39.7333827,2,213,congress-park
20141734.0,20141734544100,5441,0,traffic-accident,traffic-accident,2014-01-01 21:00:00,,2014-01-01 21:23:00,E COLFAX AVE / N VINE ST,3151229.0,1694870.0,-104.9622405,39.7399935,6,622,cheesman-park
2013626111.0,2013626111544100,5441,0,traffic-accident,traffic-accident,2013-12-30 08:25:00,,2013-12-30 09:13:00,W FLORIDA AVE / S ZENOBIA ST,3126051.0,1676355.0,-105.0520947,39.6895409,4,421,mar-lee
2013628650.0,2013628650544100,5441,0,traffic-accident,traffic-accident,2013-12-31 17:26:59,,2013-12-31 17:45:00,4500 BLOCK N PECOS ST,3138901.0,1708801.0,-105.0058076,39.7784286,1,112,sunnyside
2014235.0,2014235544100,5441,0,traffic-accident,traffic-accident,2014-01-01 01:34:59,,2014-01-01 01:34:59,E COLFAX AVE / N HUMBOLDT ST,3149134.0,1694869.0,-104.9696901,39.7400246,6,622,cheesman-park
2013626577.0,2013626577544100,5441,0,traffic-accident,traffic-accident,2013-12-30 13:38:00,,2013-12-30 13:48:59,E ASBURY AVE / S ST PAUL ST,3154571.0,1673125.0,-104.9508243,39.6802442,3,313,university-park
2013626450.0,2013626450544100,5441,0,traffic-accident,traffic-accident,2013-12-30 12:14:59,,2013-12-30 12:40:00,1500 BLOCK N EUDORA ST,3160053.0,1695306.0,-104.9308541,39.7410428,2,222,south-park-hill
2013627023.0,2013627023540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2013-12-30 18:17:59,,2013-12-30 18:17:59,E EXPOSITION AVE / S PEARL ST,3146192.0,1681716.0,-104.9804189,39.7039637,3,311,washington-park-west
2013628250.0,2013628250544100,5441,0,traffic-accident,traffic-accident,2013-12-31 13:05:00,,2013-12-31 13:59:00,E MEXICO AVE / S OGDEN ST,3147536.0,1675091.0,-104.9757781,39.6857554,3,313,platt-park
2013628554.0,2013628554544100,5441,0,traffic-accident,traffic-accident,2013-12-31 16:16:59,,2013-12-31 17:16:00,N ZUNI ST / W 35TH AVE,3136101.0,1704128.0,-105.0158581,39.7656419,1,113,highland
2013625743.0,2013625743540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2013-12-30 01:09:59,,2013-12-30 01:19:59,,3138717.0,1710562.0,-105.0064282,39.7832655,1,111,sunnyside
20141624.0,20141624540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2014-01-01 19:05:00,,2014-01-01 19:09:59,4100 BLOCK W 38TH AVE,3129070.0,1705402.0,-105.0408456,39.7692394,1,113,west-highland
2013628640.0,2013628640544100,5441,0,traffic-accident,traffic-accident,2013-12-31 17:16:59,,2013-12-31 17:39:00,200 BLOCK S BROADWAY ST,3144271.0,1684922.0,-104.9871818,39.7127948,3,311,speer
2014574.0,2014574544100,5441,0,traffic-accident,traffic-accident,2014-01-01 04:38:00,,2014-01-01 06:47:59,I70 HWYWB / N MONACO ST,3165019.0,1708949.0,-104.912882,39.7784081,2,221,northeast-park-hill
20141552.0,20141552544100,5441,0,traffic-accident,traffic-accident,2014-01-01 18:17:00,,2014-01-01 19:30:00,4100 BLOCK E FLORIDA AVE,3157901.0,1676429.0,-104.938921,39.6892585,3,322,virginia-village
2013628994.0,2013628994544100,5441,0,traffic-accident,traffic-accident,2013-12-31 21:18:59,,2013-12-31 21:49:00,N DOWNING ST / PARK AVE,3148087.0,1696230.0,-104.973385,39.7437775,6,621,north-capitol-hill
2013628463.0,2013628463540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2013-12-31 15:14:59,,2013-12-31 15:14:59,4827 S WADSWORTH WAY,3115995.0,1654446.0,-105.0881797,39.6295254,4,423,marston
2013626965.0,2013626965544100,5441,0,traffic-accident,traffic-accident,2013-12-30 17:36:59,,2013-12-30 17:36:59,I25 HWYNB / W 6TH AVE,3136918.0,1689574.0,-105.0132293,39.7256765,1,123,baker
2013626290.0,2013626290544100,5441,0,traffic-accident,traffic-accident,2013-12-30 10:15:00,,2013-12-30 10:30:00,S BALSAM WAY / W TUFTS AVE,3115468.0,1655677.0,-105.090031,39.6329114,4,423,marston
2013628222.0,2013628222540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2013-12-31 12:47:59,,2013-12-31 16:37:00,E WARREN AVE / S ALBION ST,3157741.0,1671830.0,-104.9395903,39.6766359,3,313,university-hills
2013626562.0,2013626562544100,5441,0,traffic-accident,traffic-accident,2013-12-30 13:30:00,,2013-12-30 13:31:00,,3184858.0,1709869.0,-104.8422759,39.7805605,5,512,montbello
2013627133.0,2013627133540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2013-12-30 19:40:00,,2013-12-30 19:40:00,,3135933.0,1684956.0,-105.0168184,39.7130136,4,411,valverde
2013626321.0,2013626321540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2013-12-30 06:00:00,,2013-12-30 10:50:00,4401 N STEELE ST,3154557.0,1708665.0,-104.9501098,39.7778082,2,212,elyria-swansea
20141024.0,20141024544100,5441,0,traffic-accident,traffic-accident,2014-01-01 12:01:59,,2014-01-01 12:33:00,1400 BLOCK S COLORADO BLVD,3157602.0,1677030.0,-104.9399702,39.6909135,3,322,virginia-village
2013623289.0,2013623289544100,5441,0,traffic-accident,traffic-accident,2013-12-28 12:20:00,,2013-12-28 12:20:00,4701 N PEORIA ST,3183298.0,1710785.0,-104.8478028,39.7831059,5,511,montbello
20141085.0,20141085544100,5441,0,traffic-accident,traffic-accident,2014-01-01 12:45:00,,2014-01-01 12:45:00,3000 BLOCK W 17TH AVE,3133287.0,1696185.0,-105.0260154,39.7438777,1,121,west-colfax
2013628153.0,2013628153544100,5441,0,traffic-accident,traffic-accident,2013-12-31 12:00:00,,2013-12-31 12:56:00,600 BLOCK S MONACO ST,3165297.0,1682255.0,-104.9125072,39.7051238,3,321,washington-virginia-vale
2013628409.0,2013628409540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2013-12-31 14:38:00,,2013-12-31 15:04:59,3400 BLOCK S OLEANDER CT,3166949.0,1663526.0,-104.9070703,39.653679,3,323,hampden
2013626385.0,2013626385544100,5441,0,traffic-accident,traffic-accident,2013-12-30 11:35:59,,2013-12-30 12:37:59,W HAMPDEN S FRTG / S SHERIDAN BLVD,3125839.0,1662601.0,-105.0530884,39.6517855,4,423,fort-logan
2013625259.0,2013625259540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2013-12-29 18:15:59,,2013-12-29 18:24:59,500 BLOCK E 17TH AVE,3146090.0,1696007.0,-104.9804909,39.7431969,6,621,north-capitol-hill
20141608.0,20141608544100,5441,0,traffic-accident,traffic-accident,2014-01-01 18:59:59,,2014-01-01 22:05:00,3200 BLOCK N COLORADO BLVD,3157386.0,1703038.0,-104.9401682,39.7623139,2,221,northeast-park-hill
2013628285.0,2013628285540100,5401,0,traffic-accident-hit-and-run,traffic-accident,2013-12-30 19:44:00,,2013-12-31 14:26:00,4650 N TOWER RD,3204756.0,1710207.0,-104.7714721,39.7810716,5,513,gateway-green-valley-ranch
